Position,Track Name,Artist,Streams,date,region,spotify_id 
107,Pothole (feat. Jaden Smith),"Tyler, The Creator",1717086,2017-07-21--2017-07-28,us,5SxlUF7J8tyFIEF22EomeP
108,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,1680796,2017-07-21--2017-07-28,us,0v9Wz8o0BT8DU38R4ddjeH
109,White Iverson,Post Malone,1674850,2017-07-21--2017-07-28,us,6eT7xZZlB2mwyzJ2sUKG6w
110,Garden Shed (feat. Estelle),"Tyler, The Creator",1650865,2017-07-21--2017-07-28,us,6ACiYjq5Q7e6BlhZEHz7cd
111,beibs in the trap,Travis Scott,1643642,2017-07-21--2017-07-28,us,0ESJlaM8CE1jRWaNtwSNj8
112,Losin Control,Russ,1641863,2017-07-21--2017-07-28,us,4cxMGhkinTocPSVVKWIw0d
113,pick up the phone,Young Thug,1641479,2017-07-21--2017-07-28,us,20dP2DaMHIAmwWAbp7peSr
114,Gyalchester,Drake,1633920,2017-07-21--2017-07-28,us,6UjfByV1lDLW0SOVQA4NAi
115,Minute,NAV,1630114,2017-07-21--2017-07-28,us,3JWh19WsndEFg0UFRFeTiU
116,Go Flex,Post Malone,1627311,2017-07-21--2017-07-28,us,5yuShbu70mtHXY0yLzCQLQ
117,One Dance,Drake,1622870,2017-07-21--2017-07-28,us,1xznGGDReH1oQq0xzbwXa3
118,Get Low (with Liam Payne),Zedd,1611050,2017-07-21--2017-07-28,us,1CKd1PnqfYx0H12V9MSaIY
119,Cherry,Lana Del Rey,1590623,2017-07-21--2017-07-28,us,6eGMMPRVYzpssGgednRvzU
120,Money Longer,Lil Uzi Vert,1587901,2017-07-21--2017-07-28,us,0B8QzDH7YWih85V5SEMnyJ
121,Droppin' Seeds (feat. Lil' Wayne),"Tyler, The Creator",1584777,2017-07-21--2017-07-28,us,39u2PsqrAZpZ0KPx6CjasV
122,Groupie Love (feat. A$AP Rocky),Lana Del Rey,1582920,2017-07-21--2017-07-28,us,03hqMhmCZiNKMSPmVabPLP
123,Hurricane,Luke Combs,1578307,2017-07-21--2017-07-28,us,6xHI9KjUjYT0FPtGO8Mxa1
124,Everyday We Lit (feat. PnB Rock),YFN Lucci,1574673,2017-07-21--2017-07-28,us,4PzovBqgnSHKd8opsP7IVM
125,X (feat. Future),21 Savage,1574380,2017-07-21--2017-07-28,us,6fwdbPMwP1zVStm8FybmkO
126,Caroline,Aminé,1569554,2017-07-21--2017-07-28,us,5GFDrUTLGJix84sNhjCG0g
127,13 Beaches,Lana Del Rey,1568415,2017-07-21--2017-07-28,us,4mq14Qa6OehdiyZFtHcdCH
128,Small Town Boy,Dustin Lynch,1557228,2017-07-21--2017-07-28,us,045SnNDjOfOLKM5OxARH4g
129,Sometimes...,"Tyler, The Creator",1550834,2017-07-21--2017-07-28,us,4KgTrzmfiWNcVneh2Dd1Ou
130,Love,Lana Del Rey,1550655,2017-07-21--2017-07-28,us,4xyNG8vZR3g8FnphVkbjRo
131,Super Far,LANY,1538455,2017-07-21--2017-07-28,us,74ODGXs4byLTRdnKGM4s6E
132,Relationship (feat. Future),Young Thug,1521742,2017-07-21--2017-07-28,us,25oOaleife6E2MIKmFkPvg
133,One Step Closer,Linkin Park,1521475,2017-07-21--2017-07-28,us,3K4HG9evC7dg3N0R9cYqk4
134,One More Light,Linkin Park,1510310,2017-07-21--2017-07-28,us,3xXBsjrbG1xQIm1xv1cKOt
135,What Ifs (feat. Lauren Alaina),Kane Brown,1505977,2017-07-21--2017-07-28,us,7zVCrzzEJU7u24sbJPXA5W
136,Numb / Encore,JAY-Z,1504363,2017-07-21--2017-07-28,us,5sNESr6pQfIhL3krM8CtZn
137,PRBLMS,6LACK,1503979,2017-07-21--2017-07-28,us,2wf9bp4MkChojtljddWpbO
138,No Role Modelz,J. Cole,1485017,2017-07-21--2017-07-28,us,62vpWI1CHwFy7tMIcSStl8
139,Escápate Conmigo,Wisin,1474495,2017-07-21--2017-07-28,us,2cnKEkpVUSV4wnjQiTWfH6
140,1942 Flows,Meek Mill,1468065,2017-07-21--2017-07-28,us,7sLDnUauivS2vN6Z9EfUJT
141,Neighbors,J. Cole,1463457,2017-07-21--2017-07-28,us,0utlOiJy2weVl9WTkcEWHy
142,November,"Tyler, The Creator",1463060,2017-07-21--2017-07-28,us,4XDpeWqPADoWRKcUY3dC84
143,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1463049,2017-07-21--2017-07-28,us,3NdDpSvN911VPGivFlV5d0
144,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),Meek Mill,1453398,2017-07-21--2017-07-28,us,6yMxfx9wpiuhhdb8vHDVMu
145,Candy Paint,Post Malone,1438480,2017-07-21--2017-07-28,us,4wdZdkEugVVorAfzqRqC6N
146,Fuck That Check Up (feat. Lil Uzi Vert),Meek Mill,1432354,2017-07-21--2017-07-28,us,2IjgKCbrk8CtqmsOC5DhVd
147,Sign of the Times,Harry Styles,1424905,2017-07-21--2017-07-28,us,5Ohxk2dO5COHF1krpoPigN
148,Glitter,"Tyler, The Creator",1416273,2017-07-21--2017-07-28,us,0qtK3XwbuG153dmwB8iepL
149,What They Want,Russ,1415647,2017-07-21--2017-07-28,us,3pndPhlQWjuSoXhcIIdBjv
150,A$AP Ferg,NAV,1407857,2017-07-21--2017-07-28,us,4EbULzyWMuFx94aoIY1MlJ
151,You Was Right,Lil Uzi Vert,1405792,2017-07-21--2017-07-28,us,2ANLarE8yHVsLWW21nj79M
152,I Feel It Coming,The Weeknd,1398805,2017-07-21--2017-07-28,us,5GXAXm5YOmYT0kL5jHvYBt
153,In My Feelings,Lana Del Rey,1398460,2017-07-21--2017-07-28,us,269xqcgGTN9PlivhUkOLhX
154,24K Magic,Bruno Mars,1395713,2017-07-21--2017-07-28,us,6b8Be6ljOzmkOmFslEb23P
155,Crawling,Linkin Park,1387589,2017-07-21--2017-07-28,us,57BrRMwf9LrcmuOsyGilwr
156,Paris,The Chainsmokers,1385111,2017-07-21--2017-07-28,us,72jbDTw1piOOj770jWNeaG
157,In Case You Didn't Know,Brett Young,1368469,2017-07-21--2017-07-28,us,10M2Ex445zw585Ducldzkw
158,White Mustang,Lana Del Rey,1357636,2017-07-21--2017-07-28,us,2Pn76oik9rWyoBShTSNY9Q
159,Castle on the Hill,Ed Sheeran,1354027,2017-07-21--2017-07-28,us,6PCUP3dWmTjcTtXY02oFdT
160,Myself,NAV,1353511,2017-07-21--2017-07-28,us,05nbZ1xxVNwUTcGwLbp7CN
161,Beautiful People Beautiful Problems (feat. Stevie Nicks),Lana Del Rey,1348469,2017-07-21--2017-07-28,us,3O7p9Itz8PXUoAjD2vmuM6
162,Symphony (feat. Zara Larsson),Clean Bandit,1322159,2017-07-21--2017-07-28,us,1x5sYLZiu9r5E43kMlt9f8
163,A Lie,French Montana,1320765,2017-07-21--2017-07-28,us,1vVNlXi8gf8tZ7OhnEs4VE
164,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",PnB Rock,1319712,2017-07-21--2017-07-28,us,5de7ci7TFqbQ1PFgKAD7MR
165,Call Me,NAV,1317118,2017-07-21--2017-07-28,us,1xpXnpIpuvzpx9jz15baJF
166,Starving,Hailee Steinfeld,1316057,2017-07-21--2017-07-28,us,1qOLh0tI7trd1zdDKxYZTe
167,Low Life (feat. The Weeknd),Future,1314909,2017-07-21--2017-07-28,us,7EiZI6JVHllARrX9PUvAdX
168,Don't Let Me Down (feat. Daya),The Chainsmokers,1308273,2017-07-21--2017-07-28,us,0QsvXIfqM0zZoerQfsI9lm
169,Reminder,The Weeknd,1304943,2017-07-21--2017-07-28,us,37F0uwRSrdzkBiuj0D5UHI
170,Heartache On The Dance Floor,Jon Pardi,1302431,2017-07-21--2017-07-28,us,0w3Q14i073jLoew1hgJkwD
171,Flex Like Ouu,Lil Pump,1301361,2017-07-21--2017-07-28,us,3kkObn08oHrNmCFHSNR0jD
172,All My Love (feat. Conor Maynard),Cash Cash,1293456,2017-07-21--2017-07-28,us,1839RWzPRZCVgvamu4sHSN
173,Black Beatles,Rae Sremmurd,1292560,2017-07-21--2017-07-28,us,6fujklziTHa8uoM5OQSfIo
174,The Night We Met,Lord Huron,1290120,2017-07-21--2017-07-28,us,6mORGLOz79w6VsCRLWYYuK
175,Saved,Khalid,1283778,2017-07-21--2017-07-28,us,248OFOZef6ShXv6DGgbnxU
176,Two High,Moon Taxi,1272996,2017-07-21--2017-07-28,us,3sJHkcxojoJD2Ytbo1yLLF
177,Faint,Linkin Park,1269984,2017-07-21--2017-07-28,us,4Yf5bqU3NK4kNOypcrLYwU
178,Jump Out The Window,Big Sean,1267197,2017-07-21--2017-07-28,us,1jQsKN68yE94tMYml0wHMd
179,Somewhere I Belong,Linkin Park,1267023,2017-07-21--2017-07-28,us,3agtg0x11wPvLIWkYR39nZ
180,Audi.,Smokepurpp,1264699,2017-07-21--2017-07-28,us,56kXYt4KRoUq3rzkPdjquB
181,Bleed It Out,Linkin Park,1259359,2017-07-21--2017-07-28,us,3qmvK8QARSPkFTuKeIXSbs
182,Everybody,Logic,1258106,2017-07-21--2017-07-28,us,7cGFbx7MP0H23iHZTZpqMM
183,Don't,Bryson Tiller,1246007,2017-07-21--2017-07-28,us,3pXF1nA74528Edde4of9CC
184,Wins & Losses,Meek Mill,1237612,2017-07-21--2017-07-28,us,2sBHQfX9QxJwGcdutAj6Pj
185,From The D To The A (feat. Lil Yachty),Tee Grizzley,1235658,2017-07-21--2017-07-28,us,2NyrXRn4tancYPW6JwtTl2
186,Some Way,NAV,1230001,2017-07-21--2017-07-28,us,7zxRMhXxJMQCeDDg0rKAVo
187,No Heart,21 Savage,1227236,2017-07-21--2017-07-28,us,4gmmRb6bZJffOOiww1JGTO
188,My Girl,Dylan Scott,1225449,2017-07-21--2017-07-28,us,6p5GuyEqQH5pv02ouEyogQ
189,Ex Calling,6LACK,1224887,2017-07-21--2017-07-28,us,2RwmsAOxtiRezQPmvyejb8
190,"Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)",Mike WiLL Made-It,1224623,2017-07-21--2017-07-28,us,3A2OHirUAlQp2x73BJlEDA
191,Moves,Big Sean,1223484,2017-07-21--2017-07-28,us,0Fv5N0cHBsl4bzCbollCAS
192,Run Me Dry,Bryson Tiller,1214505,2017-07-21--2017-07-28,us,5GG3knKdxKWrNboRijxeKF
193,Good Goodbye (feat. Pusha T and Stormzy),Linkin Park,1207809,2017-07-21--2017-07-28,us,650OeHTLxZAQmb4aEbGmaA
194,Weak,AJR,1205380,2017-07-21--2017-07-28,us,3E2Zh20GDCR9B1EYjfXWyv
195,Papercut,Linkin Park,1202232,2017-07-21--2017-07-28,us,1Vej0qeQ3ioKwpI6FUbRv1
196,Selfish,PnB Rock,1201246,2017-07-21--2017-07-28,us,2xbI8Vmyv3TkpTdywpPyNw
197,Issues,Meek Mill,1197304,2017-07-21--2017-07-28,us,1GOuHB20lqVyxv3GdxovPY
198,8TEEN,Khalid,1194636,2017-07-21--2017-07-28,us,5bgwqaRSS3M8WHWruHgSL5
199,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",A$AP Mob,1187604,2017-07-21--2017-07-28,us,6kl1qtQXQsFiIWRBK24Cfp
200,Exchange,Bryson Tiller,1186654,2017-07-21--2017-07-28,us,43PuMrRfbyyuz4QpZ3oAwN
1,Unforgettable,French Montana,8351910,2017-07-28--2017-08-04,us,3B54sVLJ402zGa6Xm4YGNe
2,XO TOUR Llif3,Lil Uzi Vert,8228820,2017-07-28--2017-08-04,us,2eMwDehkIC1j68U6FA3Eiq
3,Despacito - Remix,Luis Fonsi,7996815,2017-07-28--2017-08-04,us,5CtI0qwDJkDQGwXD1H1cLb
4,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,7992073,2017-07-28--2017-08-04,us,1OAh8uOEOvTDqkKFsKksCi
5,Bank Account,21 Savage,7333425,2017-07-28--2017-08-04,us,5eqK0tbzUPo2SoeZsov04s
6,HUMBLE.,Kendrick Lamar,6695422,2017-07-28--2017-08-04,us,7KXjTSCq5nL1LoYtL7XAwS
7,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,6635380,2017-07-28--2017-08-04,us,3DXncPQOG4VBw3QHh3S817
8,Congratulations,Post Malone,6091780,2017-07-28--2017-08-04,us,3a1lNhkSLSkpJE4MSHpDu9
9,Mi Gente,J Balvin,5751461,2017-07-28--2017-08-04,us,2rb5MvYT7ZIxbKW5hfcHx8
10,BUTTERFLY EFFECT,Travis Scott,5513496,2017-07-28--2017-08-04,us,1yxgsra98r3qAtxqiGZPiX
11,Sorry Not Sorry,Demi Lovato,5219297,2017-07-28--2017-08-04,us,25C5CowdsfXld2jJanbiex
12,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,5191212,2017-07-28--2017-08-04,us,5bcTCxgc7xVfSaMV3RuVke
13,Location,Khalid,5082053,2017-07-28--2017-08-04,us,152lZdxL1OR0ZMW6KquMif
14,Redbone,Childish Gambino,5035810,2017-07-28--2017-08-04,us,3kxfsdsCpFgN412fpnW85Y
15,Strip That Down,Liam Payne,4987484,2017-07-28--2017-08-04,us,6EpRaXYhGOB3fj4V2uDkMJ
16,Believer,Imagine Dragons,4649304,2017-07-28--2017-08-04,us,0CcQNd8CINkwQfe1RDtGV6
17,Body Like A Back Road,Sam Hunt,4638392,2017-07-28--2017-08-04,us,7mldq42yDuxiUNn08nvzHO
18,Attention,Charlie Puth,4605156,2017-07-28--2017-08-04,us,4iLqG9SeJSnt0cSPICSjxv
19,Fetish (feat. Gucci Mane),Selena Gomez,4503671,2017-07-28--2017-08-04,us,0XLOf9LhyazPX9Ld8jPiUq
20,1-800-273-8255,Logic,4393616,2017-07-28--2017-08-04,us,5tz69p7tJuGPeMGwNTxYuV
21,DNA.,Kendrick Lamar,4276410,2017-07-28--2017-08-04,us,6HZILIRieu8S0iqY8kIKhj
22,2U (feat. Justin Bieber),David Guetta,4209594,2017-07-28--2017-08-04,us,3A7qX2QjDlPnazUsRk5y0M
23,Slippery (feat. Gucci Mane),Migos,4177850,2017-07-28--2017-08-04,us,6p8NuHm8uCGnn2Dtbtf7zE
24,goosebumps,Travis Scott,4072440,2017-07-28--2017-08-04,us,6gBFPUFcJLzWGx4lenP6h2
25,Young Dumb & Broke,Khalid,4014703,2017-07-28--2017-08-04,us,5Z3GHaZ6ec9bsiI5BenrbY
26,Magnolia,Playboi Carti,4005293,2017-07-28--2017-08-04,us,1e1JKLEDKP7hEQzJfNAgPl
27,Signs,Drake,3969996,2017-07-28--2017-08-04,us,5EnYT6F7wEcdege6mDHEfO
28,Slow Hands,Niall Horan,3962907,2017-07-28--2017-08-04,us,167NczpNbRF7oWakJaY3Hh
29,Slide (feat. Frank Ocean & Migos),Calvin Harris,3902016,2017-07-28--2017-08-04,us,7tr2za8SQg2CI8EDgrdtNl
30,Mask Off,Future,3889967,2017-07-28--2017-08-04,us,3rOSwuTsUlJp0Pu0MkN8r8
31,Love Galore (feat. Travis Scott),SZA,3884427,2017-07-28--2017-08-04,us,0q75NwOoFiARAVp4EXU4Bs
32,Thunder,Imagine Dragons,3818439,2017-07-28--2017-08-04,us,0tKcYR2II1VCQWT79i5NrW
33,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,3618354,2017-07-28--2017-08-04,us,7F9vK8hNFMml4GtHsaXui6
34,That's What I Like,Bruno Mars,3616275,2017-07-28--2017-08-04,us,0KKkJNfGyhkQ5aFogxQAPU
35,Feel It Still,Portugal. The Man,3615403,2017-07-28--2017-08-04,us,6QgjcU0zLnzq5OrUoSZ3OK
36,Praying,Kesha,3561192,2017-07-28--2017-08-04,us,79NlESqzFSW0hdBWgls4FX
37,There's Nothing Holdin' Me Back,Shawn Mendes,3537143,2017-07-28--2017-08-04,us,79cuOz3SPQTuFrp8WgftAu
38,I Like Me Better,Lauv,3437210,2017-07-28--2017-08-04,us,1wjzFQodRWrPcQ0AnYnvQ9
39,LOVE. FEAT. ZACARI.,Kendrick Lamar,3410807,2017-07-28--2017-08-04,us,6PGoSes0D9eUDeeAafB2As
40,Shape of You,Ed Sheeran,3400740,2017-07-28--2017-08-04,us,7qiZfU4dY1lWllzX7mPBI3
41,It's A Vibe,2 Chainz,3318828,2017-07-28--2017-08-04,us,6H0AwSQ20mo62jGlPGB8S6
42,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,3317375,2017-07-28--2017-08-04,us,6Q2FftbUG530lCtBI74bMH
43,Bad Liar,Selena Gomez,3313175,2017-07-28--2017-08-04,us,1sCxVKWImDZSZKvG0U9B23
44,Now Or Never,Halsey,3309204,2017-07-28--2017-08-04,us,7i2DJ88J7jQ8K7zqFX2fW8
45,Rollin (feat. Future & Khalid),Calvin Harris,3208564,2017-07-28--2017-08-04,us,0lMbuWUpfTWhEmOKxppEau
46,New Rules,Dua Lipa,3200911,2017-07-28--2017-08-04,us,2ekn2ttSfGqwhhate0LSR0
47,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,3163099,2017-07-28--2017-08-04,us,6SwRhMLwNqEi6alNPVG00n
48,Glorious (feat. Skylar Grey),Macklemore,3095461,2017-07-28--2017-08-04,us,3HVr6jTVwBHBa2flM0eURR
49,Stay (with Alessia Cara),Zedd,3085128,2017-07-28--2017-08-04,us,0dA2Mk56wEzDgegdC6R17g
50,Bodak Yellow,Cardi B,2942624,2017-07-28--2017-08-04,us,2771LMNxwf62FTAdpJMQfM
51,Passionfruit,Drake,2940079,2017-07-28--2017-08-04,us,7hDc8b7IXETo14hHIHdnhd
52,4 AM,2 Chainz,2866786,2017-07-28--2017-08-04,us,1nX9KhK3Fff27SnrIor2Yb
53,iSpy (feat. Lil Yachty),KYLE,2844516,2017-07-28--2017-08-04,us,2EEeOnHehOozLq4aS0n6SL
54,Rake It Up,Yo Gotti,2699590,2017-07-28--2017-08-04,us,6c7D34787LOtPm8tzhsLgH
55,No Complaints,Metro Boomin,2478784,2017-07-28--2017-08-04,us,6kig1UFggPUyZBCvXD3Wod
56,Most Girls,Hailee Steinfeld,2362497,2017-07-28--2017-08-04,us,2mfUa8bLs2s5N4VaqJZ4lZ
57,Something Just Like This,The Chainsmokers,2330671,2017-07-28--2017-08-04,us,6RUKPb4LETWmmr3iAEQktW
58,More Than You Know,Axwell /\ Ingrosso,2325942,2017-07-28--2017-08-04,us,3PEgB3fkiojxms35ntsTgs
59,Crying in the Club,Camila Cabello,2298722,2017-07-28--2017-08-04,us,1SJtlNRJDeYHioymcvsqev
60,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,2262336,2017-07-28--2017-08-04,us,3Ytr1SUCUi6J3L9dRFx5iH
61,There for You,Martin Garrix,2255353,2017-07-28--2017-08-04,us,6jA8HL9i4QGzsj6fjoxp8Y
62,Issues,Julia Michaels,2233818,2017-07-28--2017-08-04,us,6D0b04NJIKfEMg040WioJQ
63,Despacito (Featuring Daddy Yankee),Luis Fonsi,2217700,2017-07-28--2017-08-04,us,4aWmUDTfIPGksMNLV2rQP2
64,Bounce Back,Big Sean,2204773,2017-07-28--2017-08-04,us,0SGkqnVQo9KPytSri1H6cF
65,do re mi,blackbear,2169210,2017-07-28--2017-08-04,us,3Q3myFA7q4Op95DOpHplaY
66,Mama,Jonas Blue,2128899,2017-07-28--2017-08-04,us,0NiXXAI876aGImAd6rTj8w
67,Bad and Boujee (feat. Lil Uzi Vert),Migos,2118302,2017-07-28--2017-08-04,us,4Km5HrUvYTaSUfiSGPJeQR
68,Say You Won't Let Go,James Arthur,2117095,2017-07-28--2017-08-04,us,5uCax9HTNlzGybIStD3vDh
69,Craving You,Thomas Rhett,2114591,2017-07-28--2017-08-04,us,6zLdXcmvIxnAXpz9sXFnIE
70,Closer,The Chainsmokers,2108118,2017-07-28--2017-08-04,us,7BKLCZ1jbUBVqRi2FVlTVw
71,Tunnel Vision,Kodak Black,2087030,2017-07-28--2017-08-04,us,4Q3N4Ct4zCuIHuZ65E3BD4
72,Unforgettable,Thomas Rhett,2085288,2017-07-28--2017-08-04,us,0ZiRSqlSsDlY0UyDYU9CTE
73,Portland,Drake,2015706,2017-07-28--2017-08-04,us,2bjwRfXMk4uRgOD9IBYl9h
74,Down,Fifth Harmony,2007521,2017-07-28--2017-08-04,us,7LEydI5NfjY6mZfKwYIptZ
75,Numb,21 Savage,1989739,2017-07-28--2017-08-04,us,0G149jkGWKwrPXUGkEDgWM
76,Rich Love (with Seeb),OneRepublic,1978096,2017-07-28--2017-08-04,us,7aF09WaavZAmAWuUeYxlYD
77,Swang,Rae Sremmurd,1977361,2017-07-28--2017-08-04,us,6mapJIPnQ23RTAevUoE0DL
78,It Ain't Me (with Selena Gomez),Kygo,1962262,2017-07-28--2017-08-04,us,3eR23VReFzcdmS7TYCrhCe
79,T-Shirt,Migos,1929253,2017-07-28--2017-08-04,us,7KOlJ92bu51cltsD9KU5I7
80,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1927358,2017-07-28--2017-08-04,us,1NDxZ7cFAo481dtYWdrUnR
81,Who Dat Boy (feat. A$AP Rocky),"Tyler, The Creator",1915035,2017-07-28--2017-08-04,us,21yRtB6B8EMounImAfHRCP
82,Caroline,Aminé,1897416,2017-07-28--2017-08-04,us,5hTpBe8h35rJ67eAWHQsJx
83,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,1886358,2017-07-28--2017-08-04,us,6kex4EBAj0WHXDKZMEJaaF
84,ELEMENT.,Kendrick Lamar,1870427,2017-07-28--2017-08-04,us,1EaKU4dMbesXXd3BrLCtYG
85,Your Song,Rita Ora,1851235,2017-07-28--2017-08-04,us,4c2W3VKsOFoIg2SFaO6DY5
86,Look At Me!,XXXTENTACION,1848110,2017-07-28--2017-08-04,us,4ARPvK8DHLwt4oX65ZAFMw
87,First Day Out,Tee Grizzley,1835725,2017-07-28--2017-08-04,us,3muBQDekYAg7jm6hDu6R0Z
88,No Promises (feat. Demi Lovato),Cheat Codes,1830523,2017-07-28--2017-08-04,us,1louJpMmzEicAn7lzDalPW
89,wokeuplikethis*,Playboi Carti,1791829,2017-07-28--2017-08-04,us,59J5nzL1KniFHnU120dQzt
90,Fake Love,Drake,1786355,2017-07-28--2017-08-04,us,343YBumqHu19cGoGARUTsd
91,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),"Tyler, The Creator",1784645,2017-07-28--2017-08-04,us,4bEcoz1OcfMgUbp2ft8ieQ
92,Felices los 4,Maluma,1774320,2017-07-28--2017-08-04,us,0qYTZCo5Bwh1nsUFGZP3zn
93,Starboy,The Weeknd,1762046,2017-07-28--2017-08-04,us,5aAx2yezTd8zXrkmtKl66Z
94,What Ifs (feat. Lauren Alaina),Kane Brown,1756634,2017-07-28--2017-08-04,us,7zVCrzzEJU7u24sbJPXA5W
95,Broccoli (feat. Lil Yachty),Shelley FKA DRAM,1748634,2017-07-28--2017-08-04,us,7yyRTcZmCiyzzJlNzGC9Ol
96,You Da Baddest (feat. Nicki Minaj),Future,1735154,2017-07-28--2017-08-04,us,4AFgK4wP1iD5i8BYaLr9Vf
97,Malibu,Miley Cyrus,1729496,2017-07-28--2017-08-04,us,2habSXqcJGExM6JJyskY7O
98,Would You Ever,Skrillex,1720258,2017-07-28--2017-08-04,us,57p8CBvPOxrvyCbn6ttl5r
99,White Iverson,Post Malone,1693355,2017-07-28--2017-08-04,us,6eT7xZZlB2mwyzJ2sUKG6w
100,Go Flex,Post Malone,1656352,2017-07-28--2017-08-04,us,5yuShbu70mtHXY0yLzCQLQ
101,Rolex,Ayo & Teo,1653927,2017-07-28--2017-08-04,us,0pSBuHjILhNEo55xK1zrRt
102,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,1636787,2017-07-28--2017-08-04,us,0v9Wz8o0BT8DU38R4ddjeH
103,Small Town Boy,Dustin Lynch,1636460,2017-07-28--2017-08-04,us,045SnNDjOfOLKM5OxARH4g
104,See You Again (feat. Kali Uchis),"Tyler, The Creator",1629118,2017-07-28--2017-08-04,us,7KA4W4McWYRpgf0fWsJZWB
105,Losin Control,Russ,1620109,2017-07-28--2017-08-04,us,4cxMGhkinTocPSVVKWIw0d
106,beibs in the trap,Travis Scott,1610721,2017-07-28--2017-08-04,us,0ESJlaM8CE1jRWaNtwSNj8
107,Learn To Let Go,Kesha,1608924,2017-07-28--2017-08-04,us,3JKhmIlixlYwFLzrkc6drb
108,Relationship (feat. Future),Young Thug,1601207,2017-07-28--2017-08-04,us,25oOaleife6E2MIKmFkPvg
109,Met Gala (feat. Offset),Gucci Mane,1599747,2017-07-28--2017-08-04,us,2XaInsPPUkZRkY4uFJ3AHK
110,pick up the phone,Young Thug,1598632,2017-07-28--2017-08-04,us,20dP2DaMHIAmwWAbp7peSr
111,One Dance,Drake,1595617,2017-07-28--2017-08-04,us,1xznGGDReH1oQq0xzbwXa3
112,Hurricane,Luke Combs,1587603,2017-07-28--2017-08-04,us,6xHI9KjUjYT0FPtGO8Mxa1
113,Get Low (with Liam Payne),Zedd,1570090,2017-07-28--2017-08-04,us,1CKd1PnqfYx0H12V9MSaIY
114,Everyday We Lit (feat. PnB Rock),YFN Lucci,1564486,2017-07-28--2017-08-04,us,4PzovBqgnSHKd8opsP7IVM
115,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1555170,2017-07-28--2017-08-04,us,3NdDpSvN911VPGivFlV5d0
116,Gyalchester,Drake,1545599,2017-07-28--2017-08-04,us,6UjfByV1lDLW0SOVQA4NAi
117,Super Far,LANY,1537532,2017-07-28--2017-08-04,us,74ODGXs4byLTRdnKGM4s6E
118,Money Longer,Lil Uzi Vert,1536365,2017-07-28--2017-08-04,us,0B8QzDH7YWih85V5SEMnyJ
119,X (feat. Future),21 Savage,1527419,2017-07-28--2017-08-04,us,6fwdbPMwP1zVStm8FybmkO
120,All My Love (feat. Conor Maynard),Cash Cash,1527023,2017-07-28--2017-08-04,us,1839RWzPRZCVgvamu4sHSN
121,PRBLMS,6LACK,1509940,2017-07-28--2017-08-04,us,2wf9bp4MkChojtljddWpbO
122,No Role Modelz,J. Cole,1489531,2017-07-28--2017-08-04,us,62vpWI1CHwFy7tMIcSStl8
123,Escápate Conmigo,Wisin,1487011,2017-07-28--2017-08-04,us,2cnKEkpVUSV4wnjQiTWfH6
124,Candy Paint,Post Malone,1471537,2017-07-28--2017-08-04,us,4wdZdkEugVVorAfzqRqC6N
125,Heavy (feat. Kiiara),Linkin Park,1470298,2017-07-28--2017-08-04,us,104buTcnP2AsxqB7U1FIZ4
126,Boys,Charli XCX,1464582,2017-07-28--2017-08-04,us,5o4yGlG0PfeVUa6ClIyOxq
127,Neighbors,J. Cole,1427680,2017-07-28--2017-08-04,us,0utlOiJy2weVl9WTkcEWHy
128,What They Want,Russ,1405467,2017-07-28--2017-08-04,us,3pndPhlQWjuSoXhcIIdBjv
129,In Case You Didn't Know,Brett Young,1403168,2017-07-28--2017-08-04,us,10M2Ex445zw585Ducldzkw
130,You Was Right,Lil Uzi Vert,1395795,2017-07-28--2017-08-04,us,2ANLarE8yHVsLWW21nj79M
131,In the End,Linkin Park,1376068,2017-07-28--2017-08-04,us,60a0Rd6pjrkxjPbaKzXjfq
132,Heartache On The Dance Floor,Jon Pardi,1374657,2017-07-28--2017-08-04,us,0w3Q14i073jLoew1hgJkwD
133,Two High,Moon Taxi,1367340,2017-07-28--2017-08-04,us,3sJHkcxojoJD2Ytbo1yLLF
